Batch_ID,Time,Flour (kg),Sugar (kg),Yeast (kg),Water Temp (C),Salt (kg),Mixer Speed (RPM),Mixing Temp (C),Fermentation Temp (C),Oven Temp (C),Oven Humidity (%)
338,29,9.983674,5.1971,1.810179,26.555916,0.995463,152.315169,38.275988,36.889788,181.225276,46.737075
338,30,9.730074,5.344723,1.98195,26.706304,0.95849,151.190084,37.191452,37.130558,179.097552,46.010281
338,31,9.825439,4.719728,2.045441,26.724829,0.994809,150.484174,37.686845,37.034492,181.162425,45.753588
338,32,10.205801,4.821795,1.844578,26.563403,0.994266,147.337905,37.110776,37.056917,180.938908,44.93253
338,33,10.142441,5.142681,1.935766,26.513578,0.956116,144.580039,37.720673,36.744216,179.671053,45.120661
338,34,10.100658,4.68301,1.88875,26.905192,0.910512,140.527375,38.221965,37.054197,181.321413,47.104118
338,35,9.753547,4.887596,1.962924,26.770318,1.017766,141.027327,38.530129,37.427503,178.419566,43.551276
338,36,9.993155,5.418827,2.009082,26.803778,1.033291,139.213631,38.505391,37.070162,181.727884,42.60978
338,37,9.717381,4.553332,2.094386,27.333212,1.026106,136.618932,38.487894,36.812881,181.056638,45.049498
338,38,9.689299,5.005932,1.98547,26.655289,0.974732,137.212434,38.106157,37.352268,178.888769,44.883733
338,39,10.110714,4.740249,2.124038,26.876598,1.046502,133.661084,38.418398,37.244578,179.341869,45.205126
338,40,9.81757,4.858844,2.148374,26.653341,1.006113,133.115019,38.460078,36.873411,179.600214,45.214847
338,41,10.379411,5.100989,1.807658,27.301057,1.045617,129.598469,38.357477,36.973006,179.501274,44.045628
338,42,9.733836,4.880517,2.146177,26.751667,0.941343,131.5625,39.559072,37.157974,180.025354,43.042671
338,43,9.932911,4.768417,1.983243,27.52079,1.010326,129.297993,39.873021,37.114776,181.476697,45.08646
338,44,10.393931,4.509918,1.998697,27.100789,1.007792,128.766954,38.623737,37.15392,178.370995,42.997584
338,45,10.088482,4.767589,1.958836,27.661078,0.925274,128.638754,39.116709,36.927525,179.809694,45.097207
338,46,9.738714,4.774811,1.893371,27.331993,1.026663,129.500628,39.330563,37.00142,180.374464,44.867446
338,47,10.131584,5.067072,1.943618,27.227708,0.975464,128.066549,39.189794,37.116674,178.555841,43.526796
338,48,10.026571,5.062269,2.070969,26.894259,1.001987,130.599396,39.050194,37.088669,179.377475,44.543947
338,49,10.476945,5.13871,1.981647,27.322047,1.031945,128.469876,39.745419,37.041921,179.211058,44.177427
338,50,10.352406,5.295677,2.045451,27.361816,0.912368,128.390235,39.038706,36.978134,180.654774,45.174114
338,51,9.893862,4.911492,1.865546,28.205022,1.01019,130.442626,39.689675,37.25076,180.434663,44.918136
338,52,9.706686,4.944901,1.958438,27.885148,1.005399,130.231502,40.394708,37.317862,179.215201,42.257536
338,53,10.05969,4.888697,2.048295,27.595329,1.010382,130.648039,40.51714,36.874337,180.099021,45.280644
338,54,9.761844,5.153438,1.812058,29.089501,0.927528,133.786235,40.034995,36.840098,179.592469,44.43934
338,55,9.028514,4.989583,2.155814,28.051811,1.055353,133.447091,40.369941,36.887927,180.320919,43.763433
338,56,9.973941,4.905002,2.04894,27.66169,1.045524,135.489532,40.235047,37.216309,181.107251,44.315414
338,57,10.169655,5.157495,1.965653,27.810681,1.013028,137.05206,40.529264,37.329841,180.612794,45.668918
338,58,10.099336,5.27894,2.07953,27.518738,1.01553,139.022027,40.310517,37.198877,179.975223,43.306545
338,59,10.482316,5.282382,1.982618,28.215599,1.027564,141.966873,41.09064,37.17308,179.82612,47.081542
339,0,10.286642,4.98663,1.935929,24.921258,0.919428,147.182575,35.417531,36.9812,179.431665,45.609715
339,1,9.949372,4.82209,2.108846,24.748482,0.948588,148.901238,36.154197,37.084473,180.657922,47.076418
339,2,9.795133,5.129029,2.218623,25.032031,1.042418,151.947331,34.826074,37.088734,181.331789,44.610732
339,3,9.625633,4.996919,1.900871,25.274019,1.007269,154.737841,35.636844,36.952345,179.413011,45.476359
339,4,9.943669,4.637612,1.983793,25.381344,0.97184,154.922312,36.432039,36.943428,179.213372,43.811151
339,5,10.348926,4.776875,1.88595,25.123348,0.961729,158.452091,36.37788,36.862602,180.175496,45.173419
339,6,10.178719,4.783482,1.905415,25.339709,0.953437,159.673683,34.372585,37.151921,178.635763,46.728833
339,7,10.134043,5.245005,1.969985,25.658291,0.997731,160.843662,35.310089,37.130408,181.362448,46.195409
339,8,10.270772,5.156888,2.087562,25.288588,1.043007,164.623363,36.17038,36.944746,179.362128,44.52254
339,9,10.272248,4.895265,2.035907,25.48842,0.949806,164.949328,36.310122,36.620984,179.993859,44.333255
339,10,9.974822,5.366751,1.909059,25.785329,1.005883,163.986866,36.911979,36.636174,179.658162,43.613614
339,11,10.31995,5.199446,2.020398,25.471011,1.015092,166.134807,37.023933,36.967679,179.297645,45.596257
339,12,9.481615,4.915419,1.98722,25.772098,1.006985,165.633524,37.4178,37.375626,180.685296,45.296085
339,13,9.844305,4.784978,1.966692,26.206471,1.031123,167.507075,36.768884,36.706226,180.096795,43.608188
339,14,10.147748,5.083674,2.056794,25.379026,0.915016,170.172069,36.754048,36.837651,180.645029,46.146583
339,15,9.981706,4.879105,1.957451,25.382406,0.995752,168.086077,35.802111,36.819024,180.679948,44.954936
339,16,9.664174,5.019999,2.067355,26.122286,0.874061,168.704225,36.666211,36.689428,179.936344,43.574535
339,17,10.224998,5.261166,2.009881,25.737724,1.021193,169.917431,37.375263,37.012929,179.673133,44.41687
339,18,10.145821,4.806535,1.971402,25.79143,0.975582,168.399857,37.217183,37.162786,182.095343,44.721833
339,19,9.773038,5.144274,2.150614,25.468548,1.056503,167.511945,37.076698,37.140411,179.042189,46.675511
339,20,9.920958,5.164875,2.068563,26.900113,1.020419,167.619848,37.211848,37.15473,180.272683,44.850984
339,21,10.046637,4.902279,1.935075,26.379475,1.088137,165.060299,36.057082,36.91821,179.728768,44.72448
339,22,10.285501,5.13233,2.175682,26.021029,0.976907,165.312828,36.975288,36.985612,180.777572,43.985463
339,23,9.849369,4.872266,2.013732,25.884271,0.966794,165.394409,37.146745,36.803008,181.742999,45.233066
339,24,9.946448,5.129786,1.890346,26.20807,1.020037,161.554808,37.648081,37.061102,182.901548,44.614742
339,25,10.07529,4.973711,2.039378,26.408767,0.934226,161.64234,37.302654,36.757105,178.864643,44.524324
339,26,10.086755,4.916723,2.013667,26.532505,0.935731,160.945373,38.712479,36.943523,180.640692,43.968977
339,27,9.72636,5.130291,1.977122,26.652608,0.966729,157.340387,37.131655,37.587113,180.544181,45.325078
339,28,10.269686,4.939252,1.984445,26.517076,0.943216,154.019859,38.891854,36.952383,181.405714,43.857458
339,29,9.651819,4.993742,2.430774,26.716199,1.010393,152.897084,38.706719,36.800437,178.772294,45.820674
339,30,10.127092,4.770878,1.905192,26.424747,0.953853,153.056288,37.294947,36.622162,180.358123,44.708718
339,31,9.961736,4.739993,1.758995,26.075393,0.947401,150.306718,38.042506,36.759526,177.757454,45.568308
339,32,10.094201,5.151849,1.963873,26.591567,0.954286,148.870984,38.723396,37.067371,179.432627,46.214455
339,33,9.978568,4.861555,1.963565,26.725929,1.068783,147.046236,39.67091,36.719965,180.800709,44.909578
339,34,9.892835,5.118627,1.909536,25.944819,1.024895,144.558169,38.50653,37.1206,179.330956,44.189475
339,35,10.432614,4.91627,1.946511,26.341776,0.997615,141.132459,39.555061,36.936479,179.99157,43.440157
339,36,9.69056,5.180431,1.859722,26.788416,0.940501,140.012938,39.209599,37.283331,180.358885,45.237758
339,37,9.629843,5.23856,1.732036,26.15532,1.003411,137.956924,38.448876,36.99389,180.57827,45.230031
339,38,10.430899,5.00003,2.022687,27.027794,1.030624,135.614987,39.201235,36.970398,180.331517,44.140367
339,39,9.630851,5.09888,1.954146,26.459074,1.049096,135.765475,38.652138,36.977979,181.259031,44.605981
339,40,9.908645,5.064656,1.870665,27.037676,1.05218,139.295551,38.758731,37.157377,178.801604,46.094732
339,41,10.026605,4.841267,1.823355,27.200024,0.867621,132.41034,39.08388,37.046421,180.319871,44.858869
339,42,10.595942,5.140692,2.0387,27.092843,0.926812,130.572275,40.0304,37.381508,181.099807,44.286662
339,43,10.089094,4.960732,2.028963,27.421196,1.010202,130.499455,39.958782,36.774362,182.466662,44.055171
339,44,9.742827,5.145676,2.16536,27.435055,0.95142,131.109453,40.102526,36.600185,179.439868,44.544797
339,45,10.286984,5.032666,2.008186,26.728961,0.941948,128.02877,38.772392,36.971573,179.868921,45.617773
339,46,10.054015,4.921498,1.988069,27.098214,0.938812,128.805214,40.696576,36.847628,180.94895,46.748847
339,47,10.313254,5.110261,2.17584,27.208888,0.979385,128.912005,40.098505,36.408904,181.254333,45.65616
339,48,9.940117,4.806683,1.954241,27.22956,1.004091,129.275622,39.684956,37.049393,178.546343,42.959845
339,49,10.118808,5.180917,1.997831,27.209562,1.069884,129.731531,41.053791,36.649249,180.706273,45.7679
339,50,10.176854,5.394251,2.048803,28.126574,0.890986,129.116431,40.940206,36.719282,180.370211,45.446562
339,51,10.443324,4.74346,1.96251,27.685312,0.981399,129.351205,40.819006,37.246611,178.508489,43.677791
339,52,10.498484,4.747559,1.943535,27.747357,1.096365,130.362252,41.12658,36.569513,178.664074,44.115436
339,53,9.850446,4.917778,1.913302,27.504934,0.961672,131.945334,40.239806,37.28379,179.989248,44.685118
339,54,10.409172,4.666186,1.983158,27.935246,0.974536,133.802566,40.489224,37.157529,179.048293,45.040024
339,55,10.272545,4.845862,1.89973,27.887204,0.954483,134.654593,40.760295,36.821276,179.27701,45.545146
339,56,10.411835,4.970268,2.012295,27.584273,1.027746,137.291451,41.280535,37.157244,178.592918,46.274846
339,57,9.594317,5.159603,1.945581,28.196045,1.010889,137.814903,40.500937,37.140431,179.712385,45.605008
339,58,10.187436,5.19249,1.931741,27.76296,1.010454,138.912712,40.688867,36.926151,179.974608,44.64217
339,59,10.541227,4.77344,1.941021,28.364539,1.002091,139.502636,40.369635,37.088289,180.964834,44.954865
340,0,9.672282,5.262409,2.111551,24.898819,1.036147,150.187079,35.987863,37.146603,178.998926,45.884055
340,1,9.94851,5.235447,1.968154,25.327602,0.961363,151.352035,35.47234,37.014401,179.841088,43.574995
340,2,10.226777,4.585582,1.926869,25.2114,0.957253,151.582971,34.889922,36.930068,179.827826,43.721576
340,3,10.097609,5.348157,1.892744,24.940448,1.017994,152.888017,35.93436,36.966979,179.140052,45.581201
340,4,10.363904,5.187783,2.054799,25.217322,0.995181,157.177266,34.474542,36.806259,178.972315,46.069431
340,5,9.86618,4.819195,2.100903,25.480073,0.91691,157.961639,35.185045,37.006748,180.096419,46.569299
340,6,9.735296,5.074099,2.105888,25.330293,1.105338,160.98669,34.951969,37.220239,181.597201,44.019544
340,7,10.574928,4.588739,1.986224,25.237587,0.880279,162.817864,35.38313,36.684333,180.078823,46.109262
340,8,10.328632,5.404534,1.998515,25.357618,1.003354,162.054832,36.257809,37.007858,179.418646,45.733934
340,9,9.949676,4.915646,2.103076,25.629477,0.967055,163.863904,36.204478,37.085718,180.416157,47.020973
340,10,9.618322,5.195308,2.020653,25.450258,1.000888,163.146556,35.733571,37.099209,179.994829,44.928498
340,11,10.223246,4.998128,2.105668,25.501355,0.934349,169.512872,35.594554,36.905221,179.637136,46.00877
340,12,10.15114,5.085912,1.93463,25.362548,1.00162,166.1282,36.486261,37.062432,180.431143,45.642271
340,13,9.922812,4.944522,1.881199,25.516232,1.01868,167.973647,36.142518,37.272581,181.001154,43.80969
340,14,10.374662,5.208957,1.975068,25.638243,0.989476,169.259863,36.998096,36.543654,180.653945,43.260163
340,15,10.017801,5.507125,2.059175,26.597991,0.909902,169.070824,36.213751,37.153847,179.034028,46.345332
340,16,9.897429,5.080799,2.138752,25.880825,1.015578,169.408596,37.627229,36.997362,180.479574,44.310259
340,17,9.995801,5.114998,1.91215,25.919921,1.07647,169.942139,36.79382,37.342157,181.122798,45.778598
340,18,9.676725,4.855352,2.105521,26.025903,1.053933,169.319984,37.165828,37.48624,178.868396,43.851004
340,19,10.37094,5.112747,2.031399,26.147986,1.001558,167.661092,36.414302,37.17688,179.39065,46.126172
340,20,10.667521,5.030508,2.057368,26.074511,1.02236,167.779433,36.789355,37.160801,182.001333,44.765577
340,21,10.248938,5.330986,1.888384,26.678069,1.015352,166.39718,36.471939,37.104458,178.920342,45.231685
340,22,9.618699,4.838177,2.014866,26.002228,0.948149,164.835349,37.529331,36.893086,179.333175,44.833618
340,23,9.991522,5.059254,1.913783,25.559317,0.916032,164.843901,37.799172,36.696519,179.167109,45.686627
340,24,10.137076,5.059593,1.923237,26.475747,0.994006,164.203458,37.846901,36.909823,179.326428,43.448099
340,25,9.682875,4.839276,2.004759,26.051901,1.029446,159.863301,38.48308,37.20905,181.491469,43.206527
340,26,10.022179,5.163876,2.029707,26.833094,1.057674,158.687507,37.875779,37.184884,180.886312,45.178924
340,27,9.720143,4.829257,1.940843,26.207362,1.051812,157.87525,35.487127,36.869842,179.943499,45.407326
340,28,9.913536,4.784083,2.082613,26.396902,1.028824,157.750984,35.891745,36.823276,177.656612,44.640197
340,29,9.893497,4.879809,1.942938,26.389132,0.98093,153.351222,38.530719,37.295581,179.491703,46.318135
340,30,10.092093,4.93491,1.992636,26.890911,0.933264,153.245242,37.850574,36.72195,178.61431,46.440254
340,31,10.484567,4.808592,1.880674,26.497059,0.943697,150.785373,37.856402,36.999774,178.502691,42.897651
340,32,9.581994,5.000653,2.02018,26.255353,0.944131,148.172378,37.785575,36.887074,178.011121,43.863455
340,33,10.290085,5.220244,2.023863,27.028458,1.019117,145.851684,38.501039,37.252937,179.676818,45.140555
340,34,9.821268,4.777652,2.283433,26.476334,1.026164,145.640631,38.714779,37.350455,180.788909,45.194524
340,35,10.263872,5.115845,1.972776,27.458567,1.002566,142.301188,39.690286,37.227514,180.112257,44.086147
340,36,10.347177,5.28948,2.081297,27.237556,1.050525,139.931926,39.050791,37.176766,180.325949,45.870092
340,37,9.626446,5.078319,1.992701,26.886556,0.986166,139.662325,38.695733,37.108931,179.101248,45.53186
340,38,10.397144,4.727448,1.978053,27.571408,0.907135,136.741034,38.996604,36.876771,178.152307,42.845185
340,39,9.863121,4.838712,1.865996,27.323232,0.953719,135.791334,39.059563,37.027027,180.112073,46.601202
340,40,9.842576,4.851948,2.18674,27.210007,0.95967,135.331078,38.744446,36.621576,178.911635,43.518076
340,41,10.003793,4.978425,1.954604,26.915513,0.951667,132.23167,39.282201,37.261169,179.179231,44.897398
340,42,10.029043,4.949969,2.040674,27.179728,0.976746,132.53851,38.976422,36.953151,179.152661,43.705708
340,43,9.716994,5.097657,2.055423,27.517757,1.009506,130.521451,39.443777,37.144599,180.291188,44.139742
340,44,9.937961,5.064144,2.003954,27.19339,0.986819,130.006161,40.247008,37.114273,180.439482,46.026771
340,45,9.785754,5.007411,2.068942,27.394921,0.973617,129.625929,39.136205,36.782513,182.250782,43.478747
340,46,9.660276,4.924339,1.869244,27.509123,0.915563,129.521766,39.237738,36.922492,179.512585,44.358513
340,47,9.562079,4.98072,2.063745,27.412857,0.999338,129.637174,39.784187,36.714567,179.302205,46.520513
340,48,10.139959,5.069509,2.004379,27.345883,0.93345,129.800971,39.637327,36.836054,177.171089,43.64368
340,49,10.099143,4.676417,2.036303,27.146892,1.001033,128.579854,39.630275,36.963678,181.532328,46.355294
340,50,10.084351,5.003322,2.005496,27.905475,0.959382,130.982569,39.862265,37.035594,180.464076,45.357459
340,51,9.887714,5.03946,2.25512,27.568531,0.959801,129.847063,40.942754,37.283283,180.371789,46.234742
340,52,10.205778,4.934721,1.982355,28.265067,0.995867,131.744688,40.487557,36.865327,179.475426,45.540219
340,53,10.192187,5.412195,2.129087,28.068826,0.983185,134.085809,40.42383,36.857824,178.01984,43.794583
340,54,10.042222,4.939307,1.894806,28.140617,1.117181,133.266188,39.968801,36.940292,179.527769,44.89017
340,55,9.935536,4.91771,2.073894,27.431611,0.945021,134.219683,39.840821,36.886062,178.53622,45.479063
340,56,9.850496,5.061079,2.084377,27.982704,0.995422,136.774491,40.990769,37.264018,180.282023,43.871567
340,57,10.401093,4.670144,1.985932,28.243109,1.039666,138.340194,40.964069,37.008745,180.14664,43.735313
340,58,9.694686,4.82078,1.850924,27.781365,1.00354,139.704288,40.844618,37.174146,179.234236,46.526762
340,59,10.23677,4.635426,2.149805,28.326542,1.001001,139.700854,41.142204,37.00987,178.971311,42.487525
341,0,10.106037,5.055894,1.948738,25.162436,1.02146,150.821208,35.546318,37.196652,179.915461,44.208608
341,1,9.849586,5.130736,2.082598,24.81914,1.008616,153.020863,35.064832,37.018353,180.130312,43.230309
341,2,9.74288,5.090383,1.983931,24.659736,1.037579,151.86765,34.375911,37.032026,180.248552,46.412301
341,3,10.213071,5.19079,2.047188,25.086638,0.993856,155.375691,35.021562,37.120466,179.223681,44.695078
341,4,10.036947,4.958143,1.915501,25.544371,1.051265,157.227442,34.429258,37.185682,181.593784,44.400928
341,5,9.798235,4.98445,1.809629,25.126728,0.953823,159.624477,35.168235,37.037694,178.76359,45.475396
341,6,10.092233,4.901104,1.966886,25.706907,0.971199,162.406217,35.914204,37.064326,180.311901,47.563882
341,7,9.899341,5.269437,2.024537,25.368137,1.031388,162.595443,35.452607,36.816665,181.288683,45.736302
341,8,9.76376,5.047076,1.964395,25.824546,0.956175,163.900534,35.596914,37.251844,181.503886,44.949515
341,9,9.528988,5.045688,2.088331,25.590968,0.955396,166.110707,36.226359,36.78581,180.546254,45.258107
341,10,10.005758,5.007304,2.071725,26.10591,1.057621,165.757689,35.776025,37.011948,179.060691,44.923833
341,11,9.940749,4.947295,2.027893,25.428915,0.991506,169.858867,35.579437,36.834312,179.770379,44.069447
341,12,10.196643,4.938803,1.949359,25.524249,1.117655,168.571189,36.49196,37.254384,181.756105,45.703106
341,13,9.697819,4.928603,2.055,25.520624,0.994874,168.831877,36.963034,36.877295,181.517473,44.902349
341,14,10.064401,5.065716,2.011065,25.500018,0.994545,169.102751,36.439979,37.012167,181.080915,45.894692
341,15,9.723713,4.842216,1.988653,25.271185,1.003388,169.427671,36.133865,37.244478,179.260388,43.817441
341,16,10.157077,4.25477,2.114015,25.876845,0.964964,170.06986,36.713812,36.896391,180.714617,44.401184
341,17,9.5927,5.02767,1.853765,26.101837,1.007444,169.923789,36.383749,36.865408,180.594244,45.606361
341,18,9.570288,4.873204,1.96334,25.821626,0.954423,168.494472,36.76283,37.161741,181.652436,47.243218
341,19,9.914478,5.137489,2.026873,25.662143,1.008578,166.941843,36.673019,36.923771,181.280392,45.408744
341,20,10.514166,5.27463,1.949124,25.639651,0.984704,168.500052,36.68728,36.865451,179.240452,46.318837
341,21,10.390554,4.568048,1.889696,25.84837,0.962981,167.094474,36.295491,37.250468,178.744619,45.764114
341,22,9.81931,4.983801,1.944629,25.913027,1.071064,166.147436,35.944792,37.283133,180.378588,44.744294
341,23,9.965175,5.029154,1.940853,26.025212,1.059309,164.561348,36.532559,36.700625,180.664145,44.93232
341,24,10.269757,4.662255,1.869786,26.252359,0.919013,163.268556,37.732181,37.023601,179.426147,44.324686
341,25,10.387059,4.378755,1.976746,26.209775,1.034265,162.50602,36.671439,37.136482,180.786331,44.726857
341,26,9.609043,4.860326,1.991755,25.97053,1.022721,160.877824,37.492164,37.038444,179.329202,45.188629
341,27,10.130458,5.059705,2.148988,26.159909,0.984503,158.691785,38.598564,37.031061,179.840629,44.476915
341,28,10.240805,5.015437,2.043885,26.654052,1.015526,156.758353,38.126492,36.839486,180.66072,44.715405
341,29,10.105687,4.758998,1.883711,26.270262,1.014325,154.053446,38.353986,36.734033,179.691777,44.716927
341,30,9.898177,5.114792,2.007708,26.405901,1.029663,152.272697,37.513153,36.57552,180.984576,45.325952
341,31,10.10555,5.288207,1.894489,26.376746,1.00314,149.968108,37.787455,36.598396,180.21724,44.389412
341,32,10.203196,4.802294,1.990229,27.070331,0.918591,148.661823,38.623859,36.900757,179.734217,44.36473
341,33,10.072547,5.249676,1.969514,26.568169,1.034018,147.198848,37.926727,36.680245,178.900879,45.180319
341,34,10.337285,4.987297,2.127141,27.098675,1.07185,145.932735,38.772861,36.857526,180.783693,43.294603
341,35,9.739894,4.645465,1.937141,26.818587,1.005772,143.06316,39.151347,37.237458,181.261319,42.781894
341,36,10.417461,5.045149,1.899737,26.970818,1.07766,140.220122,38.716063,36.974533,178.976672,44.395312
341,37,10.34321,4.858423,1.931697,26.677692,0.960522,138.225926,37.338587,37.038153,180.848757,45.667602
341,38,10.102825,4.954578,2.176312,26.831661,1.020084,139.712838,38.010124,36.779875,179.961794,45.860909
341,39,10.07996,4.978723,2.061726,27.180183,1.042658,138.173507,38.375183,37.061695,180.038708,46.328455
341,40,10.157392,4.890314,1.921268,27.2505,1.007147,135.053476,38.585393,37.285422,179.296878,45.211759
341,41,9.748691,4.937016,1.979428,27.140478,0.995567,134.679857,38.19782,36.821222,181.584405,45.448726
341,42,10.324223,5.036908,1.959445,27.172894,1.010756,132.812655,38.644378,36.821882,180.141211,43.269746
341,43,9.759072,4.909652,1.930819,26.943219,0.954138,132.564652,39.163395,37.231964,180.894593,50.314299
341,44,10.487819,5.419459,2.134445,26.83901,1.000528,130.36598,38.429133,36.831948,182.006801,43.482422
341,45,9.526196,5.011118,1.941724,27.531601,1.038476,131.132087,38.736607,37.034828,180.188494,45.473076
341,46,10.084692,5.246045,2.035536,27.420348,0.941892,129.413043,39.714402,37.493424,179.562153,44.343869
341,47,9.906562,4.986665,1.908169,27.657166,0.984399,130.959786,39.51925,37.052698,179.747854,44.836562
341,48,10.446661,4.47331,2.035326,27.149782,1.02558,129.236315,39.766767,36.841089,178.445254,45.699668
341,49,9.89785,4.931878,1.823869,27.37988,1.011329,129.236549,40.197764,37.566484,179.356929,47.351017
341,50,10.041276,4.846488,2.077369,27.639605,0.969587,131.164371,39.026865,37.106744,179.879601,45.424896
341,51,9.802208,4.963341,1.973185,27.742727,0.896754,132.323645,39.868947,37.009365,179.632345,45.402523
341,52,9.947449,4.992339,2.145188,27.315929,0.901885,131.375277,40.28887,37.126755,179.078742,44.803686
341,53,10.094157,5.130805,2.006897,27.558751,1.036468,132.782903,39.635357,37.151338,179.445473,43.903917
341,54,10.117531,5.187903,2.081605,27.493017,0.967464,133.634353,40.634565,36.921756,180.156232,44.421229
341,55,9.513179,4.945224,1.975136,27.454312,0.992238,135.567262,39.900105,36.998371,180.722921,43.651567
341,56,10.024728,4.872219,1.978315,28.02551,1.075916,137.137513,40.790316,37.24977,180.080768,45.358061
341,57,10.000778,5.300223,1.943611,27.92088,1.091487,138.125759,40.54447,37.097744,180.935941,44.413232
341,58,10.38667,5.071713,1.896002,28.054712,0.954688,141.27086,40.415049,36.631972,180.041869,45.143668
341,59,10.601212,5.062424,1.965828,27.600972,1.040415,142.845527,40.560592,37.557547,179.259956,44.341438
342,0,9.386257,4.946414,1.92099,25.184767,0.952101,151.95418,35.146385,36.413717,179.90177,44.967352
342,1,9.814192,5.255821,2.045237,25.095596,0.956604,153.086093,35.17948,37.042324,180.969573,45.139093
342,2,9.704388,5.007638,2.054316,24.710645,0.972873,151.24466,35.479683,36.760233,180.796045,44.784714
342,3,9.713156,4.9583,2.066059,25.35731,0.985175,154.620399,34.796849,37.348594,177.923023,45.351781
342,4,9.99929,4.871122,2.072186,25.371737,1.003567,156.900199,36.658438,36.871722,180.351743,44.92771
342,5,9.985368,4.713805,2.039226,25.366554,0.958222,159.27393,35.81556,37.0073,180.071447,44.106878
342,6,9.762453,5.198396,1.955141,25.260584,1.019172,161.700152,35.473009,36.775486,179.158444,42.771862
342,7,9.919646,5.311108,2.095328,25.302188,0.966157,162.388956,35.876995,36.638735,179.045123,44.40979
342,8,9.934652,5.176597,2.10305,25.249868,0.946523,163.951416,35.30205,37.125447,180.924391,44.258906
342,9,10.406944,4.88806,2.107482,25.542441,0.966427,164.732538,36.819703,36.94665,179.483474,44.660764
342,10,10.054551,5.143125,2.045125,25.675561,0.978303,166.471317,36.5406,37.017232,179.131952,41.914584
342,11,10.026688,5.080603,1.896809,25.431478,0.940856,168.07653,36.479437,37.07747,180.15819,43.360771
342,12,10.204996,5.214103,2.305416,25.976303,0.978782,170.305228,36.980554,36.921546,180.187859,45.038856
342,13,9.832381,5.040501,1.985171,25.552768,0.988109,169.886299,37.053585,37.089385,179.913734,45.396564
342,14,9.696013,5.129833,2.053207,25.763067,1.080244,168.312688,36.347526,37.072923,178.169405,43.144015
342,15,9.800094,4.966531,1.975601,25.971111,0.952856,169.043643,36.392341,37.359187,179.525876,43.457913
342,16,10.00607,5.126812,2.015048,25.813964,1.081243,170.253766,35.426812,37.152186,179.07463,46.177197
342,17,9.90987,4.862279,1.925184,25.787639,0.942051,169.365942,36.540541,36.888312,179.255555,43.123052
342,18,9.970114,4.679114,1.998522,25.632058,1.007945,168.625797,36.465231,37.092306,180.688314,44.940454
342,19,9.721518,4.67954,2.129427,26.10752,0.895494,168.645921,36.903739,37.046719,179.601499,45.178298
342,20,9.714976,4.991163,1.939826,26.008961,0.98502,166.815397,36.716566,36.899965,179.320372,45.765512
342,21,9.54364,5.250812,2.044669,25.946931,1.043735,166.009563,36.845489,36.806035,178.887751,44.85236
342,22,10.356017,5.071254,2.175402,25.930627,0.980725,165.724715,37.242492,36.702395,179.534583,45.738802
342,23,9.935454,5.457142,2.115835,26.286083,1.022399,166.2258,37.272757,36.879001,179.540399,45.085049
342,24,10.153242,4.845222,2.21753,26.100913,1.036905,162.200565,36.721353,36.901236,179.052671,45.723211
342,25,9.782081,5.308453,2.078717,26.551689,1.064546,162.49997,36.927598,37.165296,178.183674,46.070349
342,26,9.558055,5.140647,1.970699,26.100694,1.00824,160.251768,37.553625,36.908405,179.578365,46.084777
342,27,9.944486,5.152545,2.06332,27.00248,1.056855,158.707534,38.370454,36.985468,181.583773,43.390538
342,28,10.302471,4.983511,2.142177,26.268403,1.047132,155.558826,37.607129,36.764035,177.640465,45.212432
342,29,9.84551,4.923176,2.074129,26.735369,0.98908,154.692317,39.414929,37.09388,181.036455,45.846932
342,30,9.604386,5.483269,1.953533,26.779714,1.018398,153.677004,37.458857,36.75408,179.983345,44.986144
342,31,10.293911,5.212903,1.935561,26.464188,0.975429,149.76406,38.730474,36.846845,181.18583,43.39311
342,32,10.244811,5.191528,2.134867,27.18214,0.96557,147.965316,38.021095,37.083024,180.184219,44.496151
342,33,10.420979,4.969594,1.878428,26.564391,0.937448,146.119418,38.545113,36.98431,179.84307,45.132893
342,34,10.358155,4.862548,2.009937,26.882695,1.017534,148.061283,38.414559,36.755977,179.57598,44.334445
342,35,9.92774,4.918718,1.862489,26.728307,1.021053,142.644677,38.170519,37.11939,180.474136,44.214961
342,36,10.401925,5.335553,1.992108,26.858864,0.889186,141.665571,39.131825,37.391536,178.615607,45.107749
342,37,10.197919,4.518918,1.985806,26.753484,0.89838,137.990004,39.358409,37.155541,180.375756,45.763002
342,38,9.884865,5.040458,1.949,27.245574,0.884634,138.164201,39.760869,36.738395,180.62476,45.907664
342,39,9.915032,4.864934,1.913934,26.857713,1.021093,135.428025,39.441271,37.145184,180.535927,45.771278
342,40,9.32278,5.146195,1.915466,27.105407,1.01281,134.565145,39.640856,37.010197,180.048936,44.912739
342,41,9.315835,4.905423,2.032747,27.309675,0.956942,131.926279,39.738611,36.963661,181.444594,44.449885
342,42,9.875774,4.783504,1.743432,26.907779,0.994443,132.631857,39.342744,36.96379,178.623003,43.667954
342,43,10.22683,4.884081,2.062263,27.347805,0.962049,130.290192,39.478749,37.027859,179.192195,45.044109
342,44,9.716456,4.687751,2.046317,27.373343,0.995237,129.413029,39.266539,36.95159,181.005953,45.927086
342,45,9.937251,5.078262,1.836559,27.412535,0.974858,130.464586,39.413594,36.96941,178.961683,44.817359
